"","x"
"Number of MRMR features","55"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","339.8481690494"
"Ridge","323.337576282747"
"Elastic net","307.452724941509"
"Random forest","174.656090332061"
"KDPI","334.794694179731"
