"","x"
"Number of MRMR features","89"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","345.53474371249"
"Ridge","343.628433576915"
"Elastic net","307.554168442326"
"Random forest","178.886728078246"
"KDPI","345.748614250339"
