"","x"
"Number of MRMR features","7"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","283.337626299883"
"Ridge","280.84115630587"
"Elastic net","278.401638191587"
"Random forest","208.578060857707"
"KDPI","341.983920824696"
