"","x"
"Number of MRMR features","47"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","326.344589399711"
"Ridge","316.470020011121"
"Elastic net","305.316599101788"
"Random forest","180.729312463078"
"KDPI","338.190135702605"
