"","x"
"Number of MRMR features","21"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.766505862237421"
"Ridge","0.773448981590808"
"Elastic net","0.766370351874676"
"Random forest","0.93179347826087"
"KDPI","0.540506733950081"
