"","x"
"Number of MRMR features","68"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.712553781702899"
"Ridge","0.831717045032262"
"Elastic net","0.667663043478261"
"Random forest","0.900679347826087"
"KDPI","0.524776296564645"
