"","x"
"Number of MRMR features","33"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.780423460144928"
"Ridge","0.761023402167489"
"Elastic net","0.772929398050813"
"Random forest","0.917768625008532"
"KDPI","0.541110446576464"
