"","x"
"Number of MRMR features","34"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","318.99093292895"
"Ridge","329.141817253886"
"Elastic net","321.986944074263"
"Random forest","170.836610820233"
"KDPI","338.83026251822"
