"","x"
"Number of MRMR features","67"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","347.189032856857"
"Ridge","364.964368447076"
"Elastic net","347.100024402213"
"Random forest","199.042264936071"
"KDPI","339.381105649289"
