"","x"
"Number of MRMR features","64"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","350.137662637647"
"Ridge","360.451706762157"
"Elastic net","346.517845839222"
"Random forest","201.879725621179"
"KDPI","331.443166043237"
