"","x"
"Number of MRMR features","58"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","356.369753975304"
"Ridge","360.453081076544"
"Elastic net","350.033722704982"
"Random forest","185.151100907573"
"KDPI","339.297040027645"
