"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","316.932009682736"
"Ridge","322.212856331638"
"Elastic net","313.712480668775"
"Random forest","178.930029359719"
"KDPI","346.748704867829"
