"","x"
"Number of MRMR features","26"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","304.28535322984"
"Ridge","306.648713667367"
"Elastic net","307.641490002981"
"Random forest","189.460942096599"
"KDPI","337.271566670063"
