"","x"
"Number of MRMR features","88"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","350.727009376692"
"Ridge","371.513995231609"
"Elastic net","365.474749743948"
"Random forest","180.671126305624"
"KDPI","330.781679378496"
