"","x"
"Number of MRMR features","75"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.729076086956522"
"Ridge","0.3512065454201"
"Elastic net","0.672438324377137"
"Random forest","0.901086956521739"
"KDPI","0.524208602317804"
