"","x"
"Number of MRMR features","51"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.730653482128637"
"Ridge","0.366524580846831"
"Elastic net","0.780139930034982"
"Random forest","0.902173913043478"
"KDPI","0.543438131797524"
