"","x"
"Number of MRMR features","43"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.763858695652174"
"Ridge","0.815630459388303"
"Elastic net","0.797055235137533"
"Random forest","0.898233695652174"
"KDPI","0.513117544955552"
