"","x"
"Number of MRMR features","85"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","322.028397628767"
"Ridge","486.57415260322"
"Elastic net","325.103346909094"
"Random forest","180.104914088748"
"KDPI","329.087785251246"
