"","x"
"Number of MRMR features","13"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","271.233224720789"
"Ridge","280.973693228441"
"Elastic net","266.259138766565"
"Random forest","192.728655521167"
"KDPI","338.235934056429"
