"","x"
"Number of MRMR features","5"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","266.887911143717"
"Ridge","278.06112656135"
"Elastic net","261.937888634139"
"Random forest","186.647865245335"
"KDPI","335.236924008462"
