"","x"
"Number of MRMR features","54"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","317.030560671496"
"Ridge","328.993569890937"
"Elastic net","307.407275105033"
"Random forest","180.26178588815"
"KDPI","335.591338968098"
