"","x"
"Number of MRMR features","51"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","307.839782572652"
"Ridge","334.773985797534"
"Elastic net","308.798957971556"
"Random forest","176.07475784268"
"KDPI","331.544105861454"
