"","x"
"Number of MRMR features","12"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","268.454000482232"
"Ridge","280.163417464031"
"Elastic net","265.158702031702"
"Random forest","175.771512479164"
"KDPI","338.265715123679"
