"","x"
"Number of MRMR features","84"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","324.921649287616"
"Ridge","495.994007096039"
"Elastic net","323.504691761893"
"Random forest","191.655108549774"
"KDPI","337.200434102623"
