"","x"
"Number of MRMR features","42"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","304.379016292395"
"Ridge","326.097462826071"
"Elastic net","296.338465383742"
"Random forest","194.384853990438"
"KDPI","331.399813020624"
