"","x"
"Number of MRMR features","60"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.861956521739131"
"Ridge","0.872010869565217"
"Elastic net","0.877817505720824"
"Random forest","0.902017851454963"
"KDPI","0.531118777638633"
