"","x"
"Number of MRMR features","86"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.844319929381659"
"Ridge","0.859128736413044"
"Elastic net","0.854347826086956"
"Random forest","0.900407608695652"
"KDPI","0.522175559947299"
