"","x"
"Number of MRMR features","27"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.793693514899854"
"Ridge","0.787223962507903"
"Elastic net","0.802190692330444"
"Random forest","0.900407608695652"
"KDPI","0.511973672873892"
