"","x"
"Number of MRMR features","68"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.863023287118051"
"Ridge","0.86765407780274"
"Elastic net","0.861684782608696"
"Random forest","0.91123595505618"
"KDPI","0.521602563285464"
