"","x"
"Number of MRMR features","91"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","350.439160399475"
"Ridge","416.095041221476"
"Elastic net","329.756376351002"
"Random forest","167.179010824144"
"KDPI","333.619642358001"
