"","x"
"Number of MRMR features","94"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","363.947271499506"
"Ridge","409.90801915568"
"Elastic net","318.867842896101"
"Random forest","170.642975292694"
"KDPI","334.263962100463"
