"","x"
"Number of MRMR features","18"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","276.481547775664"
"Ridge","269.452406319131"
"Elastic net","260.998026695837"
"Random forest","172.301299530748"
"KDPI","333.708396484635"
