"","x"
"Number of MRMR features","22"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","270.110329322121"
"Ridge","271.569748512548"
"Elastic net","254.100088232994"
"Random forest","184.03475044159"
"KDPI","329.860551852408"
