"","x"
"Number of MRMR features","37"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","301.277707366377"
"Ridge","301.494031867528"
"Elastic net","286.760578602603"
"Random forest","190.397640983988"
"KDPI","344.030559810806"
