"","x"
"Number of MRMR features","41"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","291.163166100603"
"Ridge","316.159580127713"
"Elastic net","291.44795490896"
"Random forest","176.772270243528"
"KDPI","338.52030082613"
