"","x"
"Number of MRMR features","70"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","324.99203425847"
"Ridge","334.128268820141"
"Elastic net","318.839176869532"
"Random forest","195.48283822062"
"KDPI","342.260383926087"
