"","x"
"Number of MRMR features","46"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","287.946931487302"
"Ridge","328.742254966794"
"Elastic net","286.769342773648"
"Random forest","190.372077244581"
"KDPI","331.237067604279"
