"","x"
"Number of MRMR features","56"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.830163043478261"
"Ridge","0.803578822833481"
"Elastic net","0.797502107025156"
"Random forest","0.915489130434783"
"KDPI","0.52967573031666"
