"","x"
"Number of MRMR features","55"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.816970186904193"
"Ridge","0.800922780797102"
"Elastic net","0.794799325009507"
"Random forest","0.917119565217391"
"KDPI","0.532248678389013"
