"","x"
"Number of MRMR features","20"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","274.487530098012"
"Ridge","274.030639413452"
"Elastic net","263.406883341243"
"Random forest","182.43652051487"
"KDPI","329.774110055567"
