"","x"
"Number of MRMR features","46"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","337.835113322372"
"Ridge","318.669375463546"
"Elastic net","305.339358455601"
"Random forest","157.729759248689"
"KDPI","332.997732356604"
