"","x"
"Number of MRMR features","13"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","263.086587466725"
"Ridge","262.512914850203"
"Elastic net","261.993644631474"
"Random forest","150.949188606552"
"KDPI","345.882158396179"
