"","x"
"Number of MRMR features","58"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","342.455566819228"
"Ridge","335.994986646704"
"Elastic net","314.695814900866"
"Random forest","164.831872469688"
"KDPI","344.092809626498"
