"","x"
"Number of MRMR features","22"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","272.444593371811"
"Ridge","271.445389207565"
"Elastic net","254.739756844247"
"Random forest","152.302496392295"
"KDPI","331.503453234607"
