"","x"
"Number of MRMR features","7"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","281.477893502678"
"Ridge","287.485448506143"
"Elastic net","282.364063340788"
"Random forest","212.963955559153"
"KDPI","337.116450638579"
