"","x"
"Number of MRMR features","81"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","356.323516267942"
"Ridge","357.841267173571"
"Elastic net","334.9645956742"
"Random forest","167.74350795867"
"KDPI","340.945986946101"
