"","x"
"Number of MRMR features","59"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","308.992074790464"
"Ridge","333.543529679784"
"Elastic net","302.199405679449"
"Random forest","181.089404256848"
"KDPI","331.516371035722"
