"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","292.881655344815"
"Ridge","289.475619755822"
"Elastic net","290.816623064311"
"Random forest","194.987943688682"
"KDPI","339.481138016073"
