"","x"
"Number of MRMR features","71"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","358.127774410225"
"Ridge","348.987968168229"
"Elastic net","331.420574146782"
"Random forest","186.146372811516"
"KDPI","336.628371294427"
