"","x"
"Number of MRMR features","84"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","366.416579451408"
"Ridge","361.748950543496"
"Elastic net","341.989072542105"
"Random forest","183.693948611522"
"KDPI","333.980051037419"
