"","x"
"Number of MRMR features","99"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","345.858963387318"
"Ridge","394.395139887489"
"Elastic net","354.338045421897"
"Random forest","189.556727507784"
"KDPI","333.685341323856"
