"","x"
"Number of MRMR features","16"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","262.921901305604"
"Ridge","257.770170176577"
"Elastic net","254.047203466975"
"Random forest","191.006266795098"
"KDPI","329.483759253081"
