"","x"
"Number of MRMR features","78"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","346.743143841947"
"Ridge","452.950612436606"
"Elastic net","322.578246818317"
"Random forest","189.723278245823"
"KDPI","342.824218878597"
