"","x"
"Number of MRMR features","12"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","278.781072812068"
"Ridge","276.107095653213"
"Elastic net","275.122426672257"
"Random forest","181.612273587871"
"KDPI","334.751352133408"
