"","x"
"Number of MRMR features","39"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","295.069625831673"
"Ridge","445.712670155076"
"Elastic net","297.557244876574"
"Random forest","159.238098427895"
"KDPI","329.852398571544"
