"","x"
"Number of MRMR features","23"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","271.682885447716"
"Ridge","265.569486447937"
"Elastic net","258.393412381639"
"Random forest","188.467591593671"
"KDPI","342.11046587383"
