"","x"
"Number of MRMR features","87"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.821178668478261"
"Ridge","0.770244303069779"
"Elastic net","0.802587543575703"
"Random forest","0.931929347826087"
"KDPI","0.537575746501734"
