"","x"
"Number of MRMR features","74"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.865489130434783"
"Ridge","0.807485177865613"
"Elastic net","0.820108695652174"
"Random forest","0.933695652173913"
"KDPI","0.517264722554156"
