"","x"
"Number of MRMR features","79"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.845858808876812"
"Ridge","0.797534155802789"
"Elastic net","0.807578163165608"
"Random forest","0.932065217391304"
"KDPI","0.528341156126482"
