"","x"
"Number of MRMR features","83"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.84945652173913"
"Ridge","0.785997200263505"
"Elastic net","0.819283179110153"
"Random forest","0.930163043478261"
"KDPI","0.530639534328023"
