"","x"
"Number of MRMR features","91"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.789078282828283"
"Ridge","0.316639193429475"
"Elastic net","0.314290581981736"
"Random forest","0.898505434782609"
"KDPI","0.523390151515152"
