"","x"
"Number of MRMR features","71"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.81875"
"Ridge","0.785571715825453"
"Elastic net","0.325"
"Random forest","0.900815217391304"
"KDPI","0.526676650462837"
