"","x"
"Number of MRMR features","96"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.798810337738932"
"Ridge","0.320793681163726"
"Elastic net","0.326045225031982"
"Random forest","0.899728260869565"
"KDPI","0.5383947091607"
