"","x"
"Number of MRMR features","19"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.793596531305526"
"Ridge","0.767391304347826"
"Elastic net","0.797848413539247"
"Random forest","0.90570652173913"
"KDPI","0.541968390804598"
